Sample ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Class
4792,0.009186923,0.317788014,-1.647436752,0.980606791,-0.567427317,-0.004481346,1.572222553,1.241633109,0.529537106,0.774693097,-0.760130922,-0.478696161,-0.204146746,-0.524485698,0.557387051,1.841716667,-1.756639966,-0.068269313,1.816681271,1.179347922,-1.696154847,1.476475726,-0.699387033,0.047015751,-0.640995612,3
4793,-0.348588616,-0.138596667,0.25266946,-1.041983693,0.472393476,-0.291672017,0.336496303,1.41284489,-2.093054321,1.282598226,-0.481851824,-0.564543831,0.109033186,0.415503511,-0.090955807,-0.132025815,-0.469171885,0.159784735,0.035143295,0.667815285,1.58452152,0.7543026,-0.844364661,0.037184229,0.973918421,8
4794,-1.723458548,1.038931821,0.575152466,0.173743862,-0.530043356,-0.662759599,0.300886767,0.775473751,0.996090377,0.379182773,-0.105079603,-0.315923594,0.037076535,-2.105528696,0.893168274,-0.388536394,-0.148903268,-0.343821776,0.204945371,0.156130408,0.253675452,0.157402338,0.078122132,-0.173349143,-0.136812501,1
4795,-0.712850507,-0.224613331,1.112329841,-0.480980039,0.541889237,-0.147757898,-1.455219604,0.249394731,1.246324185,2.427154999,0.305599107,0.35309458,-1.209235709,0.995161937,-0.256730267,0.663570702,-0.402106015,0.164464027,0.33303757,-1.101147908,0.920744003,-1.356373338,-1.182371356,1.336175242,1.049959458,4
4796,-0.03370916,0.320754345,0.138586554,1.054619033,0.116963354,2.068660403,-0.577779054,0.13123895,-0.263110377,0.829702168,-0.532419931,0.055328307,-1.309522629,1.317146179,-0.248820512,1.297668742,2.141843974,0.945014261,-1.403925091,-0.446632051,1.931192503,0.519328418,0.327809863,-1.913621905,-0.130113596,6
4797,-0.10764225,-1.094900358,0.969857072,-1.437122441,-0.755652495,0.095313139,0.262081737,-0.421720502,0.106165781,2.188979784,-1.149970605,0.110758099,-1.093673663,1.173863921,-1.339246015,-1.028211742,-0.326854724,-0.657541755,0.87087612,-1.989629953,-0.938151319,0.296337479,-0.543599447,0.460462785,1.244612503,7
4798,-0.389451216,1.81927277,0.687140497,1.005702258,1.517898499,-0.796860773,0.38764495,-0.203138021,-0.14841024,-1.310469883,-0.048907213,-1.555752001,-0.481589178,-0.351320161,0.3155434,-0.676240671,-0.229553341,-0.554384118,-0.398410933,-0.998211842,-0.506393154,0.156394669,-0.946097318,-1.169639636,-0.010872319,2
4799,-0.28851467,1.011393039,-0.512648483,-0.290886892,-0.324897622,0.677226488,-0.397812994,-2.317251491,0.178528151,0.53124978,1.009305053,-1.460182736,-1.180663204,-1.017483096,-0.229869122,0.199046837,0.306768834,-0.676370844,-0.00158649,-0.613601157,-0.004248578,-1.573156984,0.310773429,0.590951662,-0.493651556,3
4800,-0.333659961,0.416006613,0.470390805,0.345792297,0.902329244,-1.420797017,0.587772362,-0.532965132,-1.053321831,0.491184383,0.845479607,0.371072177,1.455806388,-1.013925775,-1.442751594,0.888577349,0.305971379,-1.04153088,-0.416347116,0.546348787,-0.337950899,-0.689003654,1.527792414,0.858310212,1.875171665,2
4801,0.657403908,-1.859890142,0.819126973,-1.010297782,-0.509162546,0.081651241,-0.109479086,0.459938692,0.138752957,-1.105373954,0.102846966,1.368984252,1.858170937,-0.08913829,0.968924386,-0.902583344,-1.51017457,-0.397900992,-1.114183313,0.870167904,0.163647756,-3.071285621,0.531751721,-2.561054757,-1.186645539,9
4802,0.364510107,1.352794954,0.814163299,1.385278048,2.471688246,-0.693401071,0.792231486,-0.611097533,0.496955995,-1.828288174,-1.498584918,-0.041719675,0.664713648,-0.707085707,-2.840053093,0.914239769,-0.681845616,-1.061660929,-0.459861498,-0.578286617,-1.044221281,1.149751981,1.71196467,-1.656857389,-0.24616731,2
4803,-0.073062605,-0.82031232,-1.081753432,1.587543061,0.640465282,0.552753146,-1.588944661,-0.644767257,2.656066133,1.693574396,0.92714562,0.477179477,-1.24973368,-0.476817572,-1.539400777,1.375227431,0.377131504,0.930114313,0.16870532,0.909239816,0.75135285,0.91420705,0.338228492,-0.39824506,0.47912704,4
4804,0.994044842,-0.195541809,0.316003661,1.942992381,0.15959334,0.887808654,0.764795767,0.742782946,1.718042428,0.92891728,1.928202467,-1.569137564,-0.957461992,1.715871266,0.635394217,-0.581071205,1.667227576,-2.31074989,-0.089611232,1.195525776,-0.695672061,0.874250983,-0.808539302,2.498548331,-1.496892238,6
4805,-0.302470965,-0.131126698,1.315700713,-1.932463757,0.467589436,-0.799947748,-0.465811532,1.128551958,0.08664985,2.486713671,-1.379388005,0.909264447,-0.121520899,1.483205472,0.128553253,-0.668490244,1.232390901,0.989297748,-0.878475167,-0.228319411,0.618063048,-1.799726523,-0.145326124,-0.429225217,-0.754154717,8
4806,-0.492670944,0.003141949,0.992700971,-0.21440582,0.245065932,-2.035049574,-0.034535402,-0.575371175,-1.564432606,1.009959804,-1.432009093,1.052831624,-0.828973998,-0.246214657,-1.081053948,0.246060614,0.102414782,-0.081189109,0.943846266,-0.691266271,-0.008104411,-1.753822435,-2.702653989,0.612881055,-0.482296472,7
4807,-0.613977944,0.129464018,0.763591904,-1.456928138,0.227489042,-0.605922027,-0.299284576,0.597331963,-0.295024146,-0.192880944,-0.233529723,1.234344558,1.511819447,2.271944154,0.280485755,1.555724559,0.874190281,0.024822232,-0.536637081,0.428309803,0.578004503,-0.977580316,-0.82691564,-0.5969702,-2.250899469,8
4808,1.47780279,0.659765937,0.834263819,-1.610087546,-0.745723966,0.933841549,-0.830221699,-1.802130975,-0.234241348,0.543695072,-0.622756565,0.368214691,2.279423068,-0.131062157,1.446138553,-0.318622784,1.565289552,-0.279256182,0.217329561,0.568338043,0.11036133,0.159322968,-0.818507869,1.03036778,0.380583392,0
4809,-1.289812173,-0.888963024,-0.925403507,-0.019853021,-0.869457141,0.017655716,1.191249225,-0.222401333,0.373963866,-2.050631557,-0.051470589,-0.752004431,0.193488143,0.531656441,-0.348705083,0.231044551,0.037682232,0.273524214,-0.743856726,0.888959874,-1.286732865,0.0333757,-1.429213631,-0.918878947,1.354085389,7
4810,-0.093029938,1.702266556,-1.925008632,1.062736623,-0.217802659,-0.028811,0.540593064,-0.264012158,1.272987632,1.939794356,-0.152232091,0.520430952,1.08217567,0.495885128,-0.973288479,0.59895837,0.173119804,-0.715206731,0.908556952,0.389584008,-1.009909208,-0.981019678,-0.947498993,-0.739227072,-0.074013745,3
4811,1.04614543,-0.149434608,2.081033366,-0.050544639,-0.191135608,2.183410285,0.521630976,-0.386448664,1.075817519,0.149384322,-1.095185142,0.143555796,0.493829748,-1.555800034,-0.966219009,-0.135706745,-0.627301317,0.620894455,0.0127553,2.132579733,0.444827001,-1.19712071,-2.239857164,0.844526142,0.294348616,6
4812,0.484951766,-0.994745665,1.786995165,0.360058782,-1.607011586,0.05167945,0.684292302,0.407050902,1.519016449,-1.291546332,-0.899739365,-0.484469905,-0.120288667,0.351890337,-0.900178719,-1.105516803,-0.500923142,-2.051991951,-0.18469236,0.487482928,2.514590984,-1.242277931,1.200234695,-1.17520033,-0.416651559,0
4813,-0.453479515,1.545718729,-0.208889211,0.599023009,0.167250667,-1.724926212,-1.360220681,-0.35410653,-1.271342893,0.747238397,0.648589514,-0.963715699,1.102862511,1.234261951,0.099963083,-0.312680037,-1.371531096,1.540117836,-2.302711306,-0.306064048,-0.171698685,-0.556313734,-0.337811557,-0.829726078,0.244619109,2
4814,-0.428925532,-0.334417591,0.033954992,-0.89565362,0.370630381,-0.336449825,-0.516828017,0.817048155,-2.164357728,0.134335756,1.083074681,0.831039826,-0.8176881,2.006922086,0.582738948,0.753981272,-0.471514801,-0.51181461,-0.311723292,1.565618232,-0.793815497,-1.30624459,-0.077112339,-0.160636193,-0.725792286,8
4815,-1.365074887,0.893492833,0.731898661,0.433137951,0.068822122,-1.585154387,-1.587134961,0.431712391,0.468643715,-0.074327616,-0.460610177,-1.716746041,-0.895955944,0.251741615,0.70599789,0.376186598,0.628828668,-0.536049771,-0.932213128,0.317732805,0.35065859,-0.699924715,-0.854925671,-0.965949069,0.3608758,1
4816,-0.360326274,-1.391277272,-0.831142542,-0.135686186,-1.118639829,-0.219186966,1.230300452,-2.331857365,0.097625427,-0.086135186,0.118979441,-0.216736505,0.434751031,1.278585847,2.306007233,0.169428723,0.247332296,-0.518218688,-0.37391603,1.752528974,-0.819288374,1.367601819,0.571945714,-0.397380491,0.97393776,7
4817,-1.270725117,1.126356524,1.033129594,0.432483221,0.543222556,-1.546444157,-1.43316361,0.401410941,0.96822329,-0.666791861,-0.451054984,-1.791202776,-0.487690852,0.261018058,0.527397024,0.206272739,0.208336469,0.042943193,-0.509282413,0.831942792,-0.229150797,0.026923005,-0.883407669,-1.464979283,0.433001872,1
4818,0.120977401,-0.258059793,-0.445584464,1.411878325,-1.58984911,1.064343872,-1.249206879,-1.030458213,1.266138679,1.457104314,-0.246628618,-0.826961719,-1.565675336,0.020527871,0.956447,1.641260675,-1.329903468,-0.897885487,-0.103891208,0.85093233,1.312267278,-0.715704961,-0.546428135,0.138072105,-0.787443593,7
4819,-0.274812406,-1.083111236,-1.501013288,-2.059122387,-0.407048829,-0.509286668,0.268379112,0.851922909,1.282457879,-0.459468872,1.923233622,-0.041908644,-1.528136339,2.856233189,1.306102815,-1.810820057,-1.893947445,-1.108655826,-0.402109003,0.556426934,0.00136053,0.154932857,0.941359027,0.387462966,0.204098902,5
4820,2.136803452,-0.21011713,0.265498851,-0.571177807,-0.76573169,1.061868098,1.859211382,-0.402993214,0.075576874,0.409011304,-0.649621396,-1.970981607,1.328810734,-0.47700059,1.36970184,-0.272090488,0.067582439,-0.754059953,0.774292148,-1.656554049,-0.62764032,0.811698328,0.075542084,0.700910256,-0.286219704,0
4821,0.726168006,0.812567387,-0.277415702,-0.334218034,-1.230751946,0.560902942,0.325126584,-1.322683914,-0.555438553,-0.099595883,-1.719298773,-1.056891564,-0.523118181,-0.925331355,1.289409286,2.045259818,-0.429936653,1.576620486,-1.382612049,-0.16302966,-1.120185669,2.044280081,-0.986526562,0.603501172,1.164084363,5
4822,-1.184350105,-0.544019942,-0.289661002,0.304571306,-0.368900289,0.401952455,-0.420041468,0.902508126,0.275789596,-1.184286536,0.953485694,-1.413054739,1.020528393,-0.838988975,-0.208894337,-0.077009717,-0.108594386,-1.152894256,-0.590481518,0.299140649,-1.82120647,0.168040688,-0.260371772,-1.130770235,0.098501119,4
4823,1.511641048,0.244910065,0.658541637,-0.091509192,-0.158123809,2.214286934,0.132442868,0.693654785,0.558571803,1.166663495,-0.182700931,-1.461713151,0.888468487,-0.575552769,0.611267561,2.163545082,0.079914168,2.45258508,0.381504654,0.507567896,-0.163824401,-2.135334436,-1.115500766,1.378058666,-0.002623809,6
4824,-0.447588919,1.890834187,0.315441725,1.226651344,0.403286906,-0.319734616,0.290377211,-0.013359737,-0.131978238,-0.74839891,0.349753774,-1.546159552,0.560449514,-0.090773377,0.314263652,-0.264746062,1.149646212,0.88695802,-0.890178181,-1.146190824,-1.818012377,-0.715452156,0.624688311,-1.566911235,-0.403667224,2
4825,1.799293676,1.064033075,-0.697817537,0.84522217,-1.945438353,-1.625673722,-0.676142659,1.059595002,-1.731833891,0.132437842,1.478125358,0.166542361,0.094699908,-0.384855255,0.129324421,-0.763772151,-1.210966507,-0.084056835,-0.821933813,0.238378105,-1.088202993,-0.091002815,0.759026835,0.577701021,0.511638713,0
4826,0.435492598,-0.653725933,0.752374656,2.27205495,0.594038713,-0.017811119,0.810588876,1.66829697,0.053336802,0.501010729,2.047404946,-0.762983045,-0.953760782,0.85860225,0.685877099,-0.111090811,1.274539419,0.199340786,-1.685837402,0.027621579,-1.012933242,-1.339414241,-1.106616629,1.466495929,-2.477045498,6
4827,-0.626890208,-0.580007065,1.006885282,0.156781508,-0.658297817,-0.314890836,-0.563542874,1.056611957,-0.338499861,0.819517542,1.378014246,-0.722637192,-1.471052348,0.539070121,-0.735406961,-1.366042819,0.499847444,0.777431144,1.890128767,-0.956005058,-0.856579496,1.208086016,-0.450739033,0.194922055,1.075463528,5
4828,-0.372699892,0.933990918,-1.947929499,-0.170390695,-0.093850523,0.780001086,-0.826657775,-0.017921877,0.054413785,-0.408065997,-0.185250266,0.823464463,-0.005016053,-0.137104848,-0.446889455,-1.354008307,0.980163716,-2.671488379,0.622197344,-1.38765184,0.81601926,0.519209401,0.618011989,0.092750496,0.266366554,3
4829,-1.425599273,1.394788439,0.793983197,0.328517589,-0.190124539,-1.049014775,-0.95042145,0.656624177,1.224395694,-0.093955282,-0.746488379,-1.093990692,-0.565851644,-0.907255761,1.378269194,-0.701925335,0.566690896,-0.120774756,0.247052258,0.694659163,-0.57776452,-0.126593948,-0.543169492,-1.217575886,0.692656523,1
4830,-0.463026147,-0.685565171,1.485034495,0.266303757,-0.31961128,0.120846705,-0.87897301,1.237128595,-0.537064032,0.664464992,-0.239058239,0.083411083,-0.013862012,1.04556861,-0.999922307,0.549990894,0.772530386,0.689528967,0.979063366,-1.235410587,-2.354644094,0.019188621,0.19786234,-0.240596807,-0.501186715,8
4831,-1.354796693,0.168155072,-0.137283513,0.464170097,-1.115624544,0.981225573,0.410717099,0.111831961,-1.179562745,-1.039388985,0.791849276,0.822921685,-0.057287781,1.448237012,-0.140472708,0.393088857,-0.778111317,-0.799295457,-0.183100502,-0.774284757,-0.128891388,0.096039162,-0.689575209,-0.484403604,0.224720837,1
4832,-1.227220833,0.794882529,0.812184379,0.499508857,0.008965864,-1.491155671,-1.9493988,0.386550514,0.222133383,-0.111779015,-0.20159331,-1.304520683,-0.892978683,1.60694341,0.865338403,0.906274346,0.765789707,-0.723234737,-0.687163429,0.186067207,-0.04808125,-0.229231024,-0.253765976,-0.330997914,-0.796415839,1
4833,-1.159299675,-0.389119737,-0.741124218,-0.604892833,-0.802950031,1.633935964,0.563067904,1.134297637,-0.154867242,-1.158780825,0.473747436,-0.330903747,-0.789571044,1.614415927,-0.460039231,0.569473528,-0.755571122,-0.594654611,0.497709452,0.381256055,-0.592106016,0.236011153,-1.149967813,-0.959352994,0.254048716,9
4834,-1.243005537,0.572928355,0.04892101,-0.889424556,0.199536817,1.909086913,1.597079448,1.473739009,-0.411823312,-0.861469046,0.564645185,1.859829056,0.437549525,1.231484316,0.599458853,0.283644892,-1.222585483,-0.552731659,-0.031844352,0.093834637,0.99496388,0.386638556,-0.042578659,-0.108071978,0.846402741,1
4835,-0.512684696,-1.998284318,-0.545399189,-0.236283943,-0.140197101,0.171736553,-0.426830511,-0.190818958,0.398286108,-0.309236379,1.548107405,-0.312637797,0.730759166,0.49836294,0.645946451,1.221792846,0.215125111,1.543742259,0.953333411,-0.209067943,-1.565496522,-0.372910954,0.452069876,-1.493833611,-0.293737278,9
4836,-1.456066201,0.339895024,0.132223216,0.53481471,-1.388779742,0.913390232,0.251791709,0.198347317,-1.066810182,-0.833925129,0.549596372,0.98384241,0.501592169,1.03951161,0.10022386,0.702110713,-1.005875254,-0.473238068,0.150242842,-0.705515434,0.067197244,0.247077921,-1.085421653,-0.268901813,-0.200658937,1
4837,-1.754071872,0.714708072,0.378758241,0.198301121,-0.963433089,0.474441314,0.94591004,0.603959019,0.194630652,-0.530573409,0.810988296,0.91858871,0.786660954,-1.086446515,0.457327185,0.792176149,-0.899583423,-0.16155766,0.276321304,-0.192124688,-0.427039781,0.558881234,-0.63047695,-0.171773563,-1.059197734,1
4838,0.537507944,-1.450149887,-0.099297183,1.903544805,0.71334857,-1.701927589,-1.923572888,-1.337170776,1.161224564,-0.157154357,-0.513785349,2.077624787,0.261745185,0.779273805,1.986375333,0.52681861,-1.243367193,1.11496205,-1.239913625,-0.291207099,2.292700165,-0.981859271,0.229359789,1.445611184,-0.455228655,4
4839,-0.111365561,-0.509920362,1.515607497,0.626126635,0.896855137,-0.738974909,0.49679437,-0.415957624,0.124368753,-0.826194412,-2.51766221,-0.135041821,1.050654093,0.209667265,-1.727452132,1.766165725,0.075005293,-1.130993745,0.035949758,0.215353941,-0.62920061,-0.305678064,0.829907519,-0.876831301,-0.12148739,2
4840,-1.55443619,0.493229138,0.43720103,0.679400676,-1.681713626,0.269554063,-0.207816441,0.421179364,-0.684267625,0.45435304,-0.078704311,0.788288429,0.236577603,-0.10373548,0.39021449,0.657870648,-0.134274306,-0.162227962,0.477103034,-0.39660074,0.516446309,0.660551837,0.339841191,0.371018037,-0.990355145,1
4841,0.713352812,0.454425282,-2.019010869,0.385033023,0.032132783,0.993491509,0.205233241,1.209398688,-1.324911302,0.609048624,-0.732283912,0.715114928,-1.027837496,-1.343551783,-0.350297824,-0.91403809,0.355587671,0.65136825,0.002352374,0.497114247,1.473970481,1.075587741,0.89871693,-1.327205927,0.59063228,5
4842,-0.866644195,-0.65453665,-0.725919142,-1.05117871,0.256295465,0.885713979,0.497009964,0.237291945,-1.288053521,-1.076181876,0.374128076,-0.205654221,0.484577703,0.501561616,-1.69554315,0.386352138,0.451139095,-0.331315595,0.896212702,0.244335291,1.952913209,-0.937358376,-0.462457569,-1.96776087,0.746528864,9
4843,-0.739615719,-1.181781784,-0.730003426,0.619758006,1.246404598,-0.135324001,-0.306293556,0.601250646,-0.15978446,0.175954836,1.807547395,-0.957022448,-0.300557646,1.21929847,-1.265247636,-1.384680253,-0.845425953,-0.517385303,-0.974307206,-0.245581642,-0.784353112,1.097917538,-0.987591775,0.51902111,0.832561125,4
4844,1.336120508,0.3636492,-0.460084945,1.673817713,-1.082671557,-1.368449933,-0.148170305,1.205238888,-1.115176483,1.201288894,0.515174238,-0.502985691,2.366153357,0.173927285,0.326608615,-1.248482104,-0.787613537,0.273796093,1.717258901,1.112441626,-0.415044028,1.077651193,-0.836553462,-0.517861776,-0.474231629,0
4845,0.027742688,-0.139175644,0.264146245,1.669350904,0.317835182,0.895634857,-0.225069647,-0.123289754,1.595808167,0.524422151,1.669602732,-0.646266243,-0.604419349,0.524286052,2.341835561,0.516257795,1.257323896,-1.632852899,-0.656724547,0.893511563,-0.623863328,1.084309619,-1.707036584,2.383411496,-1.967215837,6
4846,-0.986496807,-0.248372562,0.49368324,0.984961065,-0.952772031,0.570543698,-1.38622034,0.421334466,1.031821029,-0.515372652,0.188209352,-0.324549247,0.622841786,0.054925339,-0.529206202,0.497150582,0.794335417,-1.091641076,-0.436063548,-0.912952134,-0.074013091,1.252454482,1.532241668,-0.091094074,0.81603639,2
4847,0.559186336,-2.156015691,0.159067762,0.156451219,1.196348108,0.052188655,-1.095851057,0.467327425,-0.746971741,-0.485351806,2.039118667,-0.113910434,0.443145261,-0.540660679,1.01917206,0.241746687,-0.982484531,-0.318256814,-1.840655779,0.700415151,-0.138183955,1.259775092,-0.430587994,0.37871792,-0.027289591,4
4848,0.534009454,-1.873040498,0.508994722,-1.645373969,1.829389644,0.137065504,1.271177303,1.039549053,0.962130893,0.379986423,0.508447814,0.190592625,2.120306128,-1.565643028,1.369144665,0.13830913,-0.831901859,-0.409653886,-0.193166135,0.287831889,0.118549877,-0.308653226,1.452786096,-0.054580524,-0.839821275,9
4849,1.477188455,0.707788577,-0.609022475,-0.36017637,0.128282445,1.37085085,0.587447704,-0.143602829,-0.72702776,1.47400163,-1.866809392,-1.477537629,2.355287467,0.896138244,1.015388281,-0.340612771,1.680780456,0.196950427,-0.284304285,-1.084378492,1.110477434,0.660642352,-1.010389473,0.289260977,0.256773866,0
4850,2.010753297,1.048708049,-0.049073613,0.391854255,-1.725935927,-0.213983853,-1.148063366,0.71958767,-1.924882969,0.279727847,1.11763694,-0.523750986,0.052282263,-0.0461875,-0.136228028,-0.196435633,-0.544063238,-0.824936085,-1.334874282,-0.355290292,-1.595497329,0.878554589,1.124671963,1.058964621,1.118711267,0
4851,-1.473076061,1.057159682,0.499849808,0.532995801,-0.909774356,-0.689874467,-0.945700428,0.608831915,0.622268317,0.244114499,-0.92612144,-0.588793428,-0.345951437,-0.882281489,1.155811262,-0.619829915,1.012478552,-0.436657115,0.602234741,0.4523122,-0.495750282,-0.600864419,0.052540385,-1.120477785,0.096226055,1
